Brief Description,Picture shows the bust of a king.
Detailed Description,"Picture shows the bust of a Raja holding a flower in his left hand. 
Lower portion has been lost."
Title,Man Smoking
Accession Number,AM-MIN-153
Title2,Man Smoking
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Color on Paper
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,NA
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,Kurta and pagree
Culture,NA
Dimensions,18.415 x 13.335 cm
Brief Description,Picture shows a man seated and smoking hukka.
Detailed Description,"Picture shows a man seated and smoking hukka. A man is standing in 
front of him. Line drawing of another man is made to the back of 
the seated man."
Title,Shiva with Family
Accession Number,AM-MIN-154
Title2,Shiva with Family
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line Drawing with Black Ink
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,NA
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,Painting with illustration in Devnagri script.
Tribe,NA
Costume,Rudraksh
Culture,NA
Dimensions,19.05 x 13.97  cm
Brief Description,Picture shows Shiva family under a tree.
Detailed Description,"Picture shows Shiva family under a tree. Ganesha and Kartikeya on their 
vehicle are shown with crude line drawing. Painting is described in 
Devanagari script."
Title,Profile of a Lady
Accession Number,AM-MIN-155
Title2,Profile of a Lady
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line Drawing
Main Artist,NA
Artist's Nationality,NA
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,NA
Find Place,NA
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,White dupatta
Culture,NA
Dimensions,24.13 x 15.24  cm
Brief Description,Picture shows the head of a lady in black ink line drawing.
Detailed Description,"Picture shows the head of a lady in black ink line drawing. The lady 
is shown wearing a nose pin (borla)."
Title,King Riding on  the Horse
Accession Number,AM-MIN-157
Title2,King Riding on  the Horse
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line Drawing
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthan
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century  CE
Inscription,Painting with illustration in devnagari script.
Tribe,NA
Costume,"Bagalbandi, pagree and kamarbandh."
Culture,NA
Dimensions,22.86 x 22.86 cm
Brief Description,Picture depicts a king is riding a horse.
Detailed Description,"Picture depicts a king is ridding a horse. The painting made with 
line drawing having different colours."
Title,Radha and Krishna
Accession Number,AM-MIN-158
Title2,Radha and Krishna
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,NA
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,NA
Author,NA
Country,India
Provenance,"Kota , Rajasthan"
Origin Place,"Kota , Rajasthan"
Find Place,NA
Scribe,NA
Style,"Kota, Rajasthani"
School,"Kota, Rajasthani"
Patron/Dynasty,"Kota, Rajasthani"
Period / Year of Work,C.1825 CE
Inscription,NA
Tribe,NA
Costume,"Mukut, jama-pajama and lehanga-chunri"
Culture,NA
Dimensions,24.765 x 22.86 cm
Brief Description,Picture shows Radha and Krishna seated on a throne.
Detailed Description,"Picture shows Radha and Krishna seated on a throne. Two female 
attendants stand behind one lady stands in front of them offering 
some thing to them. Crude."
Title,Man Holding a Rosary
Accession Number,AM-MIN-159
Title2,Man Holding a Rosary
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,NA
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,"Pagree, Kurta, Kamarbandh"
Culture,NA
Dimensions,17.145 x 13.97 cm
Brief Description,Picture shows a seated old man holding a rosary in his left hand.
Detailed Description,"Picture shows a seated old man holding a rosary in his left hand. He 
rests his right hand on the ground in backward. Picture made with 
line drawing. He is putting a dagger in the kamarband wearing in the 
waist."
Title,Raja and Rani
Accession Number,AM-MIN-16
Title2,Raja and Rani
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18th Century CE
Author,NA
Country,India
Provenance,"Jodhpur, Rajasthan"
Origin Place,"Jodhpur,Rajasthan"
Find Place,"Jodhpur,Rajasthan"
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18th Century CE
Inscription,NA
Tribe,NA
Costume,"Bagalbandi, pajama, kamarband & mukut."
Culture,NA
Dimensions,27.305 x 19.05 cm
Brief Description,"Picture shows a Raja and Rani seated on a cot in the courtyard of 
their palace."
Detailed Description,"Picture shows a Raja and Rani seated on a cot in the courtyard of 
their palace. Below on the ground are placed a few jars and plates 
containing eatables."
Title,Raja with his Attendants
Accession Number,AM-MIN-160
Title2,Raja with his Attendants
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Medium,Natural Colour
Manufacturing Technique,Water Colour
Main Artist,NA
Artist's Nationality,indian
Artist's Life Date / Bio Data,C.1848 CE
Author,NA
Country,India
Provenance,"Kota, Rajasthan"
Origin Place,"Kota , Rajasthan"
Find Place,"Kota , Rajasthan"
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.1848 CE
Inscription,Painting with illustration in devnagari script.
Tribe,NA
Costume,"Ghanghra, topi and goshala"
Culture,NA
Dimensions,22.86 x 11.43 cm
Brief Description,"Picture shows a Raja standing with folded hands. One male and two 
female attendants stand behind him. There are five crude figures on 
the reverse side."
Detailed Description,"Picture shows a Raja standing with folded hands. One male and two 
female attendants stand behind him. There are five crude figures 
on the reverse side."
Title,Seated Lady
Accession Number,AM-MOD-161
Title2,Seated Lady
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Modern Painting Gallery
Object Type,Modern Painting
Main Material,Paper
Medium,Paper
Manufacturing Technique,NA
Main Artist,NA
Artist's Nationality,NA
Artist's Life Date / Bio Data,C.18th-19th Century CE
Author,NA
Country,India
Provenance,NA
Origin Place,NA
Find Place,NA
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,C.18th-19th Century CE
Inscription,NA
Tribe,NA
Costume,NA
Culture,NA
Dimensions,23.495 x 19.05 cm
Brief Description,Picture shows a lady seated keeping her left hand on one of her cheeks. She has small hair.
Detailed Description,Picture shows a lady seated keeping her left hand on one of her cheeks. She has small hair.
Title,Rama and Sugriva Friendship Scene
Accession Number,AM-MIN-162
Title2,Rama and Sugriva Friendship Scene
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line drawing
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,Painting with illustration in devnagari script.
Tribe,NA
Costume,Not clear
Culture,NA
Dimensions,30.48 x 39.37 cm
Brief Description,Picture shows the  Kishkindha episode of Ramayana.
Detailed Description,"Picture shows the mountains and wood of Kishkindha where Rama 
and Lakshman met Sugriva and made friendship with him with the 
help of Hanuman. Four scenes relating their friendship have been 
depicted here. It is made with line drawing."
Title,Nobleman
Accession Number,AM-MIN-163
Title2,Nobleman
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line Drawing
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,Not Available
Inscription,NA
Tribe,NA
Costume,"Jama-pajama, topi and kamarbandh"
Culture,NA
Dimensions,13.335 x 13.97 cm
Brief Description,A sketch of a man is made by line drawing.
Detailed Description,"Portrait of a nobleman holding a flower in one of his hands. Line 
drawing."
Title,Ramayan Scene
Accession Number,AM-MIN-164
Title2,Ramayan Scene
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line Drawing on Paper
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,Various inscription is written in Devnagri script.
Tribe,NA
Costume,Not clear
Culture,NA
Dimensions,40.64 x 30.48 cm
Brief Description,Picture depicts a scene of Kishkindha Kand of Ramayana.
Detailed Description,"Picture depicts a scene of Kishkindha Kand of Ramayana. On 
the left top corner Rama and Lakshman taking both in the Pampasar, 
next Hanuman met them in the guise of a Brahman, then 
Hanuman is shown coming to see and examine Rama and Lakshman who 
they were. Below on the left corner Hanuman exposed himself and 
next he is seen taking them on his shoulders. Finally hanuman is 
shown before Sugriva with Rama and Lakshaman."
Title,Prince Portrait
Accession Number,AM-MIN-165
Title2,Prince Portrait
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line Drawing on Paper
Main Artist,NA
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,Not Available
Inscription,Painting is illustrated in Devnagri script on top.
Tribe,NA
Costume,"Jama, sadri, topi and pajama"
Culture,NA
Dimensions,17.78 x 12.065 cm
Brief Description,Portrait of a prince is made with line drawing.
Detailed Description,"Portrait of a prince holding a sword in his right hand. Left 
hand raised near the chest.Picture is made with line drawing."
Title,Portrait of a Nobleman
Accession Number,AM-MIN-166
Title2,Portrait of a Nobleman
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,NA
Main Artist,Not known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,"Jama, pajama, topi and kamarbandh"
Culture,NA
Dimensions,17.78 x 10.16 cm
Brief Description,"Painting shows the portrait of a nobleman holding a flower in his left 
hand."
Detailed Description,"Painting shows the portrait of a nobleman holding a flower in his left 
hand and a sword in the right one. Line drawing is made with black 
color. He is wearing a royal turban."
Title,Prince
Accession Number,AM-MIN-167
Title2,Prince
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line drawing and black sheding
Main Artist,NA
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,Jama and topi
Culture,NA
Dimensions,9.525 x 6.35 cm
Brief Description,Portrait of a prince holding a flower.
Detailed Description,"Portrait of a prince holding a flower in his right hand and left 
hand kept on one handle of his dagger. The painting made in line 
drawing."
Title,Lady with Lover
Accession Number,AM-MIN-169
Title2,Lady with Lover
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,NA
Main Artist,NA
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.1825 CE
Author,NA
Country,India
Provenance,"Kota , Rajasthan"
Origin Place,"Kota , Rajasthan"
Find Place,"Kota , Rajasthan"
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.1825 CE
Inscription,NA
Tribe,NA
Costume,The lady is wearing saree-blouse and the man is wearing Kurta-Pajama
Culture,NA
Dimensions,6 1/2 inch x 4 3/4 inch (16.51 x 12.065 cm)
Brief Description,The picture shows a man is removing thorns from foot of a her lover.
Detailed Description,"Line drawing of the picture shows a standing lady holding the branch of 
a tree. Her lover is removing thorns from her foot."
Title,Court of a King
Accession Number,AM-MIN-17
Title2,Court of a King
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Medium,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18th century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthan
Patron/Dynasty,NA
Period / Year of Work,C.18th century  CE
Inscription,NA
Tribe,NA
Costume,"All are in Jama-pajama,kamarbandh & Royal pagree."
Culture,NA
Dimensions,24.13 x 19.685 cm
Brief Description,On the mount. Picture shows a Raja seated under a canopy pitched inside on palace courtyard smoking a hukka. Two nobles seated in front are engaged in conversation.  One male attendant stands behind the king holding a flywhisk.
Detailed Description,On the mount. Picture shows a Raja seated under a canopy pitched inside on palace courtyard smoking a hukka. Two nobles seated in front are engaged in conversation.  One male attendant stands behind the king holding a flywhisk.
Title,Raja
Accession Number,AM-MIN-170
Title2,Raja
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line Drawing on Paper
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.1825 CE
Author,NA
Country,India
Provenance,"Jaipur, Rajasthan"
Origin Place,"Jaipur, Rajasthan"
Find Place,"Jaipur, Rajasthan"
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,1825 CE
Inscription,NA
Tribe,NA
Costume,Gherdar jama and topi
Culture,NA
Dimensions,20.32 x 13.335 cm
Brief Description,"Picture shows a Raja seated and pointing out some object with his 
left hand."
Detailed Description,"Picture shows a Raja seated and pointing out some object with his 
left hand. Below is seen a seated dog. The picture is made by line 
drawing."
Title,Line drawings
Accession Number,AM-MIN-171
Title2,Line drawings
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line Drawing on Paper
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.1825 CE
Author,NA
Country,India
Provenance,"Kota, Rajasthan"
Origin Place,"Kota , Rajasthan"
Find Place,"Kota , Rajasthan"
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.1825 CE
Inscription,Various inscriptions is written in Devnagri script.
Tribe,NA
Costume,Not clear
Culture,NA
Dimensions,31.115 x 24.13 cm
Brief Description,Picture shows six line drawing portraits.
Detailed Description,"Picture shows six line drawing portraits. Images are fading and 
lines are not clear."
Title,Ganesha
Accession Number,AM-MIN-173
Title2,Ganesha
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Line Drawing on Paper
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,NA
Tribe,NA
Costume,Ladies wearing lehanga and odhni. Lord Ganesha wearing dhoti.
Culture,NA
Dimensions,35.56 x 31.115 cm
Brief Description,"An image of Ganeshji made seated on a Chauki in lalitasana 
holding lotus, axe, rosary and plate in his four respective hands."
Detailed Description,"An image of Ganeshji made seated on a Chauki in lalitasana 
holding lotus, axe, rosary and plate in his four respective hands.  
One lady stands on either of his sides holding flywhisk. Mouse; 
his vehicle is made below the picture. It is made with line drawing."
Title,Nurjahan Begum
Accession Number,AM-MIN-174
Title2,Nurjahan Begum
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Medium,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18th century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18th century  CE
Inscription,NA
Tribe,NA
Costume,Ladies in Ghanghra-choli & odhni.
Culture,NA
Dimensions,27.305 x 19.685 cm
Brief Description,Picture shows a queen seated on a carpet spread in the courtyard in her palace. She is smoking hukka. There are four female attendants. Before her one of them is standing. Another female attendant stands behind the queen. Above the script reads Nurjahan Begum in Urdu.
Detailed Description,Picture shows a queen seated on a carpet spread in the courtyard in her palace. She is smoking hukka. There are four female attendants. Before her one of them is standing. Another female attendant stands behind the queen. Above the script reads Nurjahan Begum in Urdu.
Title,An Old Fakir with Old Men
Accession Number,AM-MIN-175
Title2,An Old Fakir with Old Men
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18-19th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthan
Patron/Dynasty,NA
Period / Year of Work,C.18-19th Century CE
Inscription,Na
Tribe,NA
Costume,Dhoti and pagree
Culture,NA
Dimensions,22.225 x 13.97 cm
Brief Description,"Painting shows a hut setup near a tree. A few beggars and a old man 
are shown out side the hut."
Detailed Description,"Painting shows a hut setup near a tree. An old Fakir is seated 
outside it. Two old men are cutting sugar canes with knives. Two 
men are quarreling with each other while third one is mediating not 
to quarrel. A dog also is seen seated below. Copy of a Mughal 
painting."
Title,Rajput King Playing Holi
Accession Number,AM-MIN-176
Title2,Rajput King Playing Holi
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.1825 CE
Author,NA
Country,India
Provenance,"Kota, Rajasthan"
Origin Place,"Kota, Rajasthan"
Find Place,"Kota, Rajasthan"
Scribe,NA
Style,Rajasthani
School,Kota
Patron/Dynasty,NA
Period / Year of Work,C.1825  CE
Inscription,Painting with illustration in devnagari script.
Tribe,NA
Costume,All are in jama and pagree.
Culture,NA
Dimensions,24.13 x 15.24 cm
Brief Description,"Picture shows a seated Rajput king holding a pipe filled with 
colors."
Detailed Description,"Picture shows a seated Rajput king. He holds a long pipe through 
which colour is coming out. Behind him stand two attendants. The 
script on the top reads as Maharaja Ramsingh ji, holi ki tasvir
(?)."
Title,Rajput King
Accession Number,AM-MIN-177
Title2,Rajput King
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Early Sculpture
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour on Paper
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.19th Century CE
Author,NA
Country,India
Provenance,"Basoli, Kathua, Himachal Pradesh"
Origin Place,"Bashohli,Kathua,Himachal Pradesh"
Find Place,"Bashohli,Kathua,Himachal Pradesh"
Scribe,NA
Style,Basoli
School,Basoli
Patron/Dynasty,NA
Period / Year of Work,C.19th Century AD
Inscription,NA
Tribe,NA
Costume,"Jama-pajama, topi and kamarbandh"
Culture,NA
Dimensions,17.78 x 12.065 cm
Brief Description,Picture shows a Rajput king.
Detailed Description,"Picture shows a Rajput king resting his right hand on the handle 
of a sword placed on the ground. He is wearing a gherdaar jama and 
chudidaar paijama and a two layer beaded garland."
Title,Darbar
Accession Number,AM-MIN-178
Title2,Darbar of Bahadurshah
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour on Papaer
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.20th Century CE ( Modern)
Country,India
Provenance,Not known
Style,Company School
School,Company School
Period / Year of Work,C.20th Century AD
Inscription,NA
Tribe,NA
Costume,"All are wearing jama-pajama, shawl, mughal topi and some are wearing sadri."
Culture,NA
Dimensions,27.94 x 266.7 cm
Brief Description,Picture shows a scene of Darbar of Bahadurshah.
Detailed Description,"Picture shows a scene of Darbar of Bahadurshah. The emperor makes 
an offering to some noble."
Title,Female Saint
Accession Number,AM-MIN-179
Title2,Female Saint
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18th Century CE
Inscription,NA
Tribe,NA
Costume,Saint wearing bhagua and princess wearing jama.
Culture,NA
Dimensions,17.145 x 12.065 cm
Brief Description,Painting shows a female saint seated outside a hut.
Detailed Description,"Painting shows a female saint seated outside a hut before the 
burning fire. In front of her a princess is sitting and smoking 
hukka."
Title,Utkanthit Krishna
Accession Number,AM-MIN-18
Title2,Utkanthit Krishna
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.1800 CE
Author,NA
Country,India
Provenance,"Mewar, Udaipur ,Rajasthan"
Origin Place,"Mewar, Udaipur ,Rajasthan"
Find Place,"Mewar, Udaipur ,Rajasthan"
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.1800 CE
Inscription,Two lines inscription is written in Devnagri script.
Tribe,NA
Costume,"Krishna wearing gherdar jama & mukut. Lady in ghanghara,choli & odhani, man in bagalbandi & pagree."
Culture,NA
Dimensions,28.575 x 16.51 cm
Brief Description,Krishna in search of Radha.
Detailed Description,Picture shows on the left side a man seated close to the entrance of a room. In the veranda is seen a lady taking to Krishna. She is indicating the laying lady towards Krishna. On the lower floor a lady is seen sleeping on a cot. Her eyes are covered with a band of cloth. 'Dhai k dhar ko dhai inhi dhar' is written on the back of the painting.
Title,Depicts Several Scenes
Accession Number,AM-MIN-180
Title2,Depicts Several Scenes
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Mughal
School,Mughal
Patron/Dynasty,NA
Period / Year of Work,C.18th Century CE
Inscription,NA
Tribe,NA
Costume,"Jama-pajama, topi, shawl and kamarbandh"
Culture,NA
Dimensions,27.305 x 24.13 cm
Brief Description,Painting depicts normal activity of a group.
Detailed Description,"Painting depicts several scenes in it. Above is seen a man seated under a tree and engaged in reading a book. Two persons, one in front 
and the other at the back side are seen smoking. Another person is 
seated under a second tree. A piece of cloth is encircling his body.In 
the second row from the left two persons are engaged in discourse. The 
third man is winding his to pagree and the fourth holds sitar to play 
on. The third row from the left shows a man near a tub and having a 
big cap, second man is seated, fourth and fifth are engaged in 
drinking and sixth one is taking water from a Bhishti. In the fourth 
row a man is weighing some stuff, second man takes the stuff in his 
cloth and the third man is looking upwards. Behind the third man there 
is a dog made in the corner."
Title,Fakir with His Pupils
Accession Number,AM-MIN-181
Title2,Fakir with His Pupils
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Colour on Paper
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18th Century CE
Author,NA
Country,India
Provenance,Rajasthan
Origin Place,Rajasthan
Find Place,Rajasthan
Scribe,NA
Style,Rajasthani
School,Rajasthani
Patron/Dynasty,NA
Period / Year of Work,C.18th century CE
Inscription,Inscription is written in Urdu.
Tribe,NA
Costume,"Jama-pajama, sadri, shawl, kamarbandh and topi."
Culture,NA
Dimensions,26.035 x 19.685 cm
Brief Description,"A Fakir seated under a tree with his pupil on his side in the 
picture."
Detailed Description,"A Fakir seated under a tree with his pupil on his side in the 
picture. A book is seen lying before him on the ground. Two 
youngmen are seated in front of him, one of whom holds a guitar. 
There is a tree behind the youngman. Below the Urdu script reads 
as Saimaddana-Bannanak. The picture is highly retouched and 
restored."
Title,Krishnalila
Accession Number,AM-MIN-182
Title2,Krishnalila
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Miniature Painting
Object Type,Miniature Painting
Main Material,Paper
Manufacturing Technique,Water Color on Papaer
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,C.18th century CE
Author,NA
Country,India
Provenance,"Nathdwara,Gujrat"
Origin Place,"Nathdwara, Gujarat"
Find Place,"Nathdwara, Gujarat"
Scribe,NA
Style,Nathdwara
School,Nathdwara
Patron/Dynasty,NA
Period / Year of Work,C.18th Century CE
Inscription,NA
Tribe,NA
Costume,"Lord Krishna wearing langote and pagree; Ladies ghangra-choli, odhni; others dhoti kurta and pagree"
Culture,NA
Dimensions,33.02 x 22.86 cm
Brief Description,Picture shows the scenes of Krishnalila.
