Find Place,"Vijayawada, Krishna, Andhra Pradesh"
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,"C. 20th Century CE Jun 25th, 1966"
Brief Description,Civic Address to Indira Gandhi.
Detailed Description,"Civic Address to Indira Gandhi by members of the Municipal Council, in English script."
Title,Welcome Address
Accession Number,AM-NPC-1258-9
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Provenance,"Trivandrum, Kerala"
Origin Place,"Trivandrum, Kerala"
Find Place,"Trivandrum, Kerala"
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,"C. 20th Century CE May 26th, 1991"
Detailed Description,"Letter to Pandit Jawaharlal Nehru by members of the Travancore State People's Committee, in Roman script."
Title,Letter
Accession Number,AM-NPC-1259-1
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Provenance,"Raipur, Chattisgarh"
Origin Place,"Raipur, Chattisgarh"
Find Place,"Raipur, Chattisgarh"
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,C. 20th Century CE 1937
Dimensions,46 x 37.5 cm
Detailed Description,A rhetorically felicitation prose in Sanskrit written to Jawaharlal Nehru.
Title,Letter
Accession Number,AM-NPC-1259-2
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Provenance,"Aarang, Raipur, Chattisgarh"
Origin Place,"Aarang, Raipur, Chattisgarh"
Find Place,"Aarang, Raipur, Chattisgarh"
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,"C. 20th Century CE Nov 15th, 1936"
Dimensions,38.5 x 22.5 cm
Detailed Description,A rhetorically felicitation prose in Sanskrit written to Jawaharlal Nehru.
Title,Welcome Address
Accession Number,AM-NPC-1260-10
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Provenance,"Malihabad, Lucknow, Uttar Pradesh"
Origin Place,"Malihabad, Lucknow, Uttar Pradesh"
Find Place,"Malihabad, Lucknow, Uttar Pradesh"
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,"September 12th, 1939 CE"
Dimensions,41 x 31 cm
Brief Description,Welcome address to Mrs. Vijay Lakshmi Pandit.
Detailed Description,"Welcome address to Mrs. Vijay Lakshmi Pandit in Malihabad, Lucknow, 
Uttar Pradesh in Urdu."
Title,Welcome Address
Accession Number,AM-NPC-1261-1
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Provenance,"Ahemdabad, Gujrat"
Origin Place,"Ahemdabad, Gujrat"
Find Place,"Ahemdabad, Gujrat"
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,C. 20th Century CE
Detailed Description,An address of welcome for Jawaharlal Nehru.
Title,Welcome Address
Accession Number,AM-NPC-1261-2
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Provenance,"Ghatkopar, Maharashtra"
Origin Place,"Ghatkopar, Maharashtra"
Find Place,"Ghatkopar, Maharashtra"
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,"C. 20th Century CE Feb 8th, 1937"
Detailed Description,An address to Jawaharlal Nehru in Marathi.
Title,Welcome Address
Accession Number,AM-NPC-1261-3
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Manufacturing Technique,Moulding
Artist's Nationality,Indian
Country,India
Provenance,"Mumbai, Maharashtra"
Origin Place,"Mumbai, Maharashtra"
Find Place,"Mumbai, Maharashtra"
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,"C. 20th Century CE May 20th, 1936"
Detailed Description,A felicitation letter in Marathi to Jawaharlal Nehru.
Title,Document
Accession Number,AM-NPC-1261-4
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,C. 20th Century CE
Detailed Description,A document in Gujarati language listing members of some committee in Rangoon.
Title,Welcome Address
Accession Number,AM-NPC-1261-5
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Provenance,"Dwarka, Uttar Pradesh"
Origin Place,"Dwarka, Uttar Pradesh"
Find Place,"Dwarka, Uttar Pradesh"
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,"C. 20th Century CE Jun 30th, 1936"
Detailed Description,A felicitation letter to Nehru on his visit to Dwarka Nagri.
Title,Poem
Accession Number,AM-NPC-1262
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Paper
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Style,Modern
Period / Year of Work,C. 20th Century CE
Dimensions,56.7 x 44.3 cm
Detailed Description,Set of three Poems.
Title,Model of Lion Capital
Accession Number,AM-NPC-1265
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Ivory
Component Material II,Bone
Country,India
Period / Year of Work,20th Century CE
Dimensions,"Length or Height- 16.5 cms, Base Diameter- 5.6 cms"
Brief Description,A model of Pillar with lion capital resembling Sarnath Pillar of Ashoka.
Detailed Description,A model of Pillar with lion capital resembling Sarnath Pillar of Ashoka.
Title,Post Card and Letter
Accession Number,AM-NPC-1267
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Paper
Artist's Nationality,Indian
Country,India
Style,Modern
Period / Year of Work,C. 20th Century CE
Detailed Description,Post card and a letter written on the letter head of Prime Minister's house. Letter written by Mrs. Indira Gandhi to Shri H. C. Saxena.
Title,Photograph
Accession Number,AM-NPC-1268
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Paper
Artist's Nationality,Indian
Country,India
Style,Modern
Period / Year of Work,C. 1953
Detailed Description,Photograph showing Rajiv Gandhi and Indira Gandhi. It was click by Harish Saxena in 1953.
Title,Photograph
Accession Number,AM-NPC-1269
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Paper
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Style,Modern
Period / Year of Work,C. 1963
Detailed Description,Photograph showing Rajiv Gandhi and Sanjay Gandhi.
Title,Bamboo Casket
Accession Number,AM-NPC-1273
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Bamboo
Artist's Nationality,Indian
Country,India
Provenance,Trichinopoly
Origin Place,Trichinopoly
Find Place,Trichinopoly
Period / Year of Work,15th October 1936
Dimensions,Length: 30 cms
Brief Description,Bamboo casket presented by the District Board of Trichinopoly.
Detailed Description,Bamboo casket presented by the District Board of Trichinopoly.
Title,Wooden Casket
Accession Number,AM-NPC-1275
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Wood
Artist's Nationality,Indian
Country,India
Period / Year of Work,20th Century CE
Dimensions,33 x 15 cms
Brief Description,A wooden casket presented by the Municipal Board.
Detailed Description,A wooden casket presented by the Municipal Board.
Title,Wooden Box
Accession Number,AM-NPC-1278
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Wood
Artist's Nationality,Indian
Country,India
Period / Year of Work,20th Century CE
Dimensions,20 x 11 x 5 cms
Brief Description,A wooden box with slider opening.
Detailed Description,A wooden box with slider opening.
Title,Basket
Accession Number,AM-NPC-1279
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Palm Leaf
Artist's Nationality,Indian
Country,India
Provenance,Not Known
Period / Year of Work,20th Century CE
Dimensions,23 x 18.5 cms
Brief Description,A case made of palm leaves.
Detailed Description,A case made of palm leaves.
Title,Bowls
Accession Number,AM-NPC-1280
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Wood
Artist's Nationality,Indian
Country,India
Provenance,Not Known
Period / Year of Work,20th Century CE
Dimensions,Length: 12 cms
Brief Description,Two bowls (kamandals) made of coconut shell.
Detailed Description,Two bowls (kamandals) made of coconut shell.
Title,Figure of a man
Accession Number,AM-NPC-1281
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Wood
Country,India
Origin Place,India
Period / Year of Work,20th Century CE
Dimensions,7 inches
Brief Description,Figure of a man in wood. He is wearing an exotic hat and dress.
Detailed Description,Figure of a man in wood. He is wearing an exotic hat and dress.
Title,Figure of a man
Accession Number,AM-NPC-1282
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Terracotta
Country,India
Period / Year of Work,20th Century CE
Dimensions,7 inches
Brief Description,Figure of a man in wood. He is wearing an exotic dress.
Detailed Description,Figure of a man in wood. He is wearing an exotic dress.
Title,Photoframe
Accession Number,AM-NPC-1284
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Wood
Artist's Nationality,Indian
Country,India
Period / Year of Work,20th Century CE
Dimensions,45.5 x 30 cms
Brief Description,A decorated wooden frame.
Detailed Description,A decorated wooden frame.
Title,Artificial Flowers
Accession Number,AM-NPC-1285
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Textile
Component Material II,Thread
Component Material III,Metal
Artist's Nationality,Indian
Country,India
Period / Year of Work,20th Century CE
Dimensions,Height: 18 cms
Brief Description,Artificial flowers.
Detailed Description,Two flower plants mainly made of wire and coloured textiles and threads.
Title,Palm Leaf Case
Accession Number,AM-NPC-1286
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Palm Leaf
Artist's Nationality,Indian
Country,India
Period / Year of Work,20th Century CE
Dimensions,18 x 10.5 cms
Brief Description,A palm leaf case.
Detailed Description,A palm leaf case.
Title,Artificial Flower
Accession Number,AM-NPC-1287
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Wood
Artist's Nationality,Indian
Country,India
Provenance,Not Known
Period / Year of Work,20th Century CE
Dimensions,Diameter- 9 cms
Brief Description,Artificial flower made of cloves and other botanical material.
Detailed Description,Artificial flower made of cloves and other botanical material.
Title,Photoframe
Accession Number,AM-NPC-1293
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Wood
Artist's Nationality,Indian
Country,India
Period / Year of Work,20th Century CE
Dimensions,41 x 37 cms
Brief Description,A decorated wooden frame. A paper label at back indicate 'The Mysore Art and Craft Institute'.
Detailed Description,A decorated wooden frame. A paper label at back indicate 'The Mysore Art and Craft Institute'.
Title,Walking Stick
Accession Number,AM-NPC-1295
Title2,Walking Stick
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Wood
Component Material II,Metal
Artist's Nationality,Indian
Country,India
Provenance,Not Known
Origin Place,Not Known
Find Place,Not Known
Period / Year of Work,C. 20 Century CE
Inscription,No
Dimensions,Length: 92 cms
Brief Description,'Wooden walking stick'. The handle is seated with metal. The metal band carries the name of Jawaharlal Nehru.
Detailed Description,'Wooden walking stick'. The handle is seated with metal. The metal band carries the name of Jawaharlal Nehru.
Title,Walking Stick
Accession Number,AM-NPC-1296
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Wood
Country,India
Origin Place,India
Period / Year of Work,20th Century CE
Dimensions,Length- 93 cms
Brief Description,A walking stick made of black wood with wooden handle.
Detailed Description,A walking stick made of black wood with wooden handle.
Title,Spinning Wheel
Accession Number,AM-NPC-1297
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Metal
Country,India
Provenance,Not Known
Origin Place,India
Period / Year of Work,20th Century CE
Dimensions,Length-100 cms (approx)
Brief Description,A spinning wheel with the base in shape of a sword.
Detailed Description,A spinning wheel with the base in shape of a sword.
Title,Spinning Wheel
Accession Number,AM-NPC-1298
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Wood
Country,India
Origin Place,India
Period / Year of Work,20th Century CE
Dimensions,Length- 63 cms
Brief Description,"Spinning wheel of wood presented to Pt. Jawaharlal Nehru by the Town Municipal Council, Harihar."
Detailed Description,"Spinning wheel of wood presented to Pt. Jawaharlal Nehru by the Town Municipal Council, Harihar."
Title,Shehnai
Accession Number,AM-NPC-1299
Title2,Shehnai
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Metal
Country,India
Origin Place,India
Period / Year of Work,20th Century CE
Dimensions,Length- 58 cms
Brief Description,A flute (shehnai) possibly belonging to Pt. Jawaharlal Nehru.
Detailed Description,A flute (shehnai) possibly belonging to Pt. Jawaharlal Nehru.
Title,Spinning Wheel
Accession Number,AM-NPC-1301
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Wood
Country,India
Origin Place,India
Period / Year of Work,20th Century CE
Dimensions,Length- 64 cms
Brief Description,A wooden spinning wheel possibly presented to Pandit Jawaharlal Nehru.
Detailed Description,A wooden spinning wheel possibly presented to Pandit Jawaharlal Nehru.
Title,Letter
Accession Number,AM-NPC-1302
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Paper
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Provenance,"Palamkottai, Tirunelveli, Tamil Nadu"
Origin Place,"Palamkottai, Tirunelveli, Tamil Nadu"
Find Place,"Palamkottai, Tirunelveli, Tamil Nadu"
Style,Modern
School,NA
Patron/Dynasty,Modern
Period / Year of Work,C. 20 Century CE
Detailed Description,"An address of welcome to Pandit Jawaharlal Nehru by The Sourashtra Young men's association, Pallamkottai."
Title,Letter
Accession Number,AM-NPC-1303
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Paper
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Provenance,"Karaikudi, Sivaganga, Tamil Nadu"
Origin Place,"Karaikudi, Sivaganga, Tamil Nadu"
Find Place,"Karaikudi, Sivaganga, Tamil Nadu"
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,"October 14th, 1936 CE"
Detailed Description,A letter to Pandit Jawaharlal Nehru.
Title,Letter
Accession Number,AM-NPC-1304
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Manufacturing Technique,Printing
Artist's Nationality,Indian
Country,India
Provenance,"Saharanpur, Uttar Pradesh"
Origin Place,"Saharanpur, Uttar Pradesh"
Find Place,"Saharanpur, Uttar Pradesh"
Style,Modern
Patron/Dynasty,Modern
Period / Year of Work,C. 20 Century CE
Detailed Description,An address of welcome from Saharanpur Bar Association to Pandit Jawaharlal Nehru on his visit to Saharanpur.
Title,Welcome Address
Accession Number,AM-NPC-1326
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Guwahati, Assam"
Origin Place,"Guwahati, Assam"
Find Place,"Guwahati, Assam"
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,20th Century CE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,34 x 24 cm
Brief Description,Welcome address on cloth and in Bengali presented to Jawaharlal Nehru by Assam Yuvak Sangha.
Detailed Description,Welcome address on cloth and in Bengali presented to Pt. Jawaharlal Nehru by Assam Yuvak Sangha.
Title,Welcome Address
Accession Number,AM-NPC-1327
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,Not Known
Origin Place,Not Known
Find Place,Not Known
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,20th Century CE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,33 x 22 cm
Brief Description,"Welcome address on cloth and in Bengali script presented to Pt. Jawaharlal Nehru by members of Congress Committee, Hanhachara."
Detailed Description,"Welcome address on cloth and in Bengali script presented to Pt. Jawaharlal Nehru by members of Congress Committee, Hanhachara."
Title,Welcome Address
Accession Number,AM-NPC-1328
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Comilla, Bangladesh"
Origin Place,"Comilla, Bangladesh"
Find Place,"Comilla, Bangladesh"
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,20th Century CE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,35 x 26.5 cm
Brief Description,Welcome address on cloth and in Bengali script presented to Pt. Nehru by Farmer's Association of Tripura.
Detailed Description,Welcome address on cloth and in Bengali script presented to Pt. Nehru by Farmer's Association of Tripura.
Title,Welcome Address
Accession Number,AM-NPC-1329
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Mavan, Sivasagar"
Origin Place,"Mavan, Sivasagar"
Find Place,"Mavan, Sivasagar"
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,20th Century CE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,36 x 21 cm
Brief Description,Welcome address on cloth and in Bengali script possibly presented to Pt. Jawaharlal Nehru.
Detailed Description,Welcome address on cloth and in Bengali script possibly presented to Pt. Jawaharlal Nehru.
Title,Welcome Address
Accession Number,AM-NPC-1330
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Comilla, Bangladesh"
Origin Place,"Comilla, Bangladesh"
Find Place,"Comilla, Bangladesh"
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,20th Century CE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,38.5 x 25.5 cm
Brief Description,Welcome address presented to Pt. Nehru by Farmer's Association of Tripura.
Detailed Description,Welcome address presented to Pt. Nehru by Farmer's Association of Tripura.
Title,Welcome Address
Accession Number,AM-NPC-1331
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Garhmudasatra, Majuli, Jorhat, Assam"
Origin Place,"Garhmudasatra, Majuli, Jorhat, Assam"
Find Place,"Garhmudasatra, Majuli, Jorhat, Assam"
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,20th Century CE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,35.2 x 21.4 cm
Brief Description,Welcome address in bengali script presented to Jawaharlal Nehru by Majuli Congress Committee.
Detailed Description,Welcome address in bengali script presented to Jawaharlal Nehru by Majuli Congress Committee.
Title,Welcome Address
Accession Number,AM-NPC-1332
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Rajahmundry, Andhra Pradesh"
Origin Place,"Rajahmundry, Andhra Pradesh"
Find Place,"Rajahmundry, Andhra Pradesh"
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,12th November 1936
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,45.5 x 25 cm
Brief Description,"Welcome address presented to Pt. Nehru on his arrival to Rajahmundry, Andhra Pradesh."
Detailed Description,"Welcome address presented to Pt. Nehru on his arrival to Rajahmundry, Andhra Pradesh."
Title,Welcome Address
Accession Number,AM-NPC-1333
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Azimpur, Dhaka, Bangladesh"
Origin Place,"Azimpur, Dhaka, Bangladesh"
Find Place,"Azimpur, Dhaka, Bangladesh"
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,20th Century CE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,45.5 x 29.5 cm
Brief Description,"Welcome address presented to Smt Vijaya Lakshmi Pandit, Minister of Local Self Government and Health, by the backward class of Azimpur asking for social  and economic protection."
Detailed Description,"Welcome address presented to Smt Vijaya Lakshmi Pandit, Minister of Local Self Government and Health, by the backward class of Azimpur asking for social and economic protection."
Title,Welcome Address
Accession Number,AM-NPC-1334
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,Not Known
Origin Place,Not Known
Find Place,Not Known
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,5th February 1940
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,35.5 x 20 cm
Brief Description,"Welcome address presented to Smt Vijaya Lakshmi Pandit, Minister of Local Self Government and Health, by the residents of Meza Tehsil and asking for improvements in socio-economic conditions."
Detailed Description,"Welcome address presented to Smt Vijaya Lakshmi Pandit, Minister of Local Self Government and Health, by the residents of Meza Tehsil and asking for improvements in socio-economic conditions."
Title,Welcome Address
Accession Number,AM-NPC-1335
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Bagalkote, Karnataka"
Origin Place,"Bagalkote, Karnataka"
Find Place,"Bagalkote, Karnataka"
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,20th Century CE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,42 x 26 cm
Brief Description,Welcome address of cloth and in South Indian script possibly presented to Pt. Jawaharlal Nehru.
Detailed Description,Welcome address of cloth and in South Indian script possibly presented to Pt. Jawaharlal Nehru.
Title,Welcome Address
Accession Number,AM-NPC-1336
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Agra, Uttar Pradesh"
Origin Place,"Agra, Uttar Pradesh"
Find Place,"Agra, Uttar Pradesh"
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,23rd December 1938
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,37.5 x 25 cm
Brief Description,"Welcome address from Chairman of Municipal Board, Agra, to Smt Vijaya Lakshmi Pandit honouring her as Minister of Local Self Government and Health, and highlighting the poor civic conditions of Agra."
Detailed Description,"Welcome address from Chairman of Municipal Board, Agra, to Smt Vijaya Lakshmi Pandit honouring her as Minister of Local Self Government and Health, and highlighting the poor civic conditions of Agra."
Title,Welcome Address
Accession Number,AM-NPC-1337
Title2,Welcome Address
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,"Lakhimpur, Uttar Pradesh"
Country,India
Provenance,"Lakhimpur, Uttar Pradesh"
Origin Place,Not Known
Find Place,"Lakhimpur, Uttar Pradesh"
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,20th Century CE
Inscription,No
Tribe,NA
Costume,NA
Culture,NA
Dimensions,33 x 22 cm
Brief Description,Welcome Address of cloth merchant committee to Smt Vijaya Lakshmi Pandit honouring her as Minister of Local Self Government and Health during her visit and requesting her help in improvement/renovation of cloth market in Lakhimpur.
Detailed Description,Welcome Address from cloth merchant committee to Smt Vijaya Lakshmi Pandit honouring her as Minister of Local Self Government and Health during her visit and requesting her help in improvement/renovation of cloth market in Lakhimpur.
Title,Welcome Address
Accession Number,AM-NPC-1338
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Artist's Nationality,Indian
Country,India
Provenance,"Jhansi, Uttar Pradesh"
Origin Place,"Jhansi, Uttar Pradesh"
Period / Year of Work,4th January 1938
Dimensions,33 x 22 cms
Brief Description,Welcome address on cloth and in Hindi presented to Smt. Vijaylakshmi Pandit from Jhansi.
Detailed Description,Welcome address on cloth and in Hindi presented to Smt. Vijaylakshmi Pandit from Jhansi.
Title,Welcome Address
Accession Number,AM-NPC-1339
Museum Name,"Allahabad Museum, Allahabad"
Gallery Name,Nehru Gallery
Object Type,Nehru Collection
Main Material,Cloth
Main Artist,Not Known
Artist's Nationality,Indian
Artist's Life Date / Bio Data,Not Known
Author,NA
Country,India
Provenance,"Jhansi, Uttar Pradesh"
Origin Place,"Jhansi, Uttar Pradesh"
Find Place,"Jhansi, Uttar Pradesh"
Scribe,NA
Style,NA
School,NA
Patron/Dynasty,NA
Period / Year of Work,6th January 1938
Tribe,NA
Costume,NA
Culture,NA
Brief Description,"Welcome address on cloth and in Hindi to Vijaya Lakshmi by Congress worker Garotha Tehsil, praising for her contribution in improving socio-economic conditions of our nation."
Detailed Description,"Welcome address on cloth and in Hindi to Vijaya Lakshmi by Congress worker Garotha Tehsil, praising for her contribution in improving socio-economic conditions of our nation."
Title,Welcome Address
